Date,Open,High,Low,Close,Volume
2025-03-17,94.37000274658203,97.23999786376953,91.5199966430664,97.20999908447266,4667300
2025-03-24,98.51000213623047,103.79000091552734,89.76000213623047,91.68000030517578,4630000
2025-03-31,89.66999816894531,93.04000091552734,73.72000122070312,76.13999938964844,9504600
2025-04-07,71.43000030517578,84.8499984741211,70.1500015258789,79.83000183105469,9342200
2025-04-14,82.45999908447266,82.76000213623047,76.58999633789062,77.87000274658203,5573200
2025-04-21,76.83999633789062,84.62999725341797,74.16999816894531,84.22000122070312,11364000
2025-04-28,84.30000305175781,88.5,82.56999969482422,82.91999816894531,9499000
2025-05-05,82.44999694824219,87.12000274658203,81.02999877929688,85.55999755859375,7700300
2025-05-12,89.63999938964844,94.86000061035156,88.61000061035156,92.31999969482422,9797400
2025-05-19,90.5,95.1500015258789,89.7699966430664,92.25,9829500
2025-05-26,93.79000091552734,94.29000091552734,77.0,80.87000274658203,16256400
2025-06-02,80.87000274658203,87.83999633789062,78.69000244140625,86.38999938964844,12512600
2025-06-09,86.91999816894531,87.62000274658203,79.12000274658203,79.38999938964844,9565900
2025-06-16,80.12000274658203,84.55000305175781,79.52999877929688,82.0,8142500
2025-06-23,81.52999877929688,84.66000366210938,79.9800033569336,82.69000244140625,7521900
2025-06-30,83.5,88.80000305175781,82.44999694824219,87.19999694824219,5743400
2025-07-07,86.87000274658203,87.45999908447266,83.0,84.2699966430664,7386300
2025-07-14,83.94000244140625,86.94000244140625,83.27999877929688,86.79000091552734,6051200
2025-07-21,87.0,91.12000274658203,85.61000061035156,89.86000061035156,5187000
2025-07-28,90.61000061035156,90.9800033569336,79.33000183105469,79.58000183105469,5343200
2025-08-04,81.0,82.81999969482422,72.1500015258789,74.51000213623047,9936900
2025-08-11,74.05999755859375,78.22000122070312,72.06999969482422,77.26000213623047,8478000
2025-08-18,77.51000213623047,80.48999786376953,75.5,80.05999755859375,7768400
2025-08-25,79.75,94.44000244140625,77.08000183105469,85.05999755859375,20688900
2025-09-01,83.80000305175781,87.83000183105469,82.69000244140625,86.70999908447266,8698900
2025-09-08,87.79000091552734,92.94999694824219,86.8499984741211,87.54000091552734,11392200
2025-09-15,88.13999938964844,90.48999786376953,85.69999694824219,89.18000030517578,8503000
2025-09-22,88.08999633789062,89.66999816894531,83.87000274658203,85.94999694824219,6031700
2025-09-29,86.45999908447266,89.06999969482422,82.80000305175781,85.58000183105469,6626000
2025-10-06,84.4000015258789,92.95999908447266,79.62999725341797,86.4800033569336,11731200
2025-10-13,87.22000122070312,87.7699966430664,78.9000015258789,81.16000366210938,9857200
2025-10-20,81.47000122070312,90.06999969482422,81.47000122070312,88.19999694824219,6885400
2025-10-27,89.19999694824219,90.69000244140625,85.70999908447266,89.22000122070312,6325400
2025-11-03,89.98999786376953,92.23999786376953,84.83999633789062,90.0199966430664,7661900
2025-11-10,89.98999786376953,96.06999969482422,87.51000213623047,90.83000183105469,7311400
2025-11-17,90.20999908447266,91.08999633789062,68.77999877929688,70.04000091552734,17882000
2025-11-24,70.51000213623047,71.2699966430664,68.0999984741211,70.52999877929688,10383900
2025-12-01,69.4000015258789,75.5,69.4000015258789,74.66999816894531,8740200
2025-12-08,74.5999984741211,79.87000274658203,73.91999816894531,76.30999755859375,10777100
2025-12-15,76.16999816894531,77.91999816894531,73.41000366210938,76.41999816894531,7973500
2025-12-22,76.9000015258789,78.77999877929688,75.80999755859375,76.97000122070312,3013700
2025-12-29,76.37999725341797,77.29000091552734,71.93000030517578,72.55999755859375,3912200
2026-01-05,72.87999725341797,80.66999816894531,72.66000366210938,78.62000274658203,6106600
2026-01-12,78.26000213623047,78.69000244140625,71.22000122070312,71.37999725341797,7714700
2026-01-19,71.0,72.58000183105469,67.97000122070312,71.77999877929688,5104100
2026-01-26,72.08999633789062,76.1500015258789,65.38999938964844,65.93000030517578,8492900
2026-02-02,65.98999786376953,67.02999877929688,56.70000076293945,59.119998931884766,11967600
2026-02-09,60.0,65.4800033569336,57.54999923706055,61.56999969482422,9937500
2026-02-16,61.2599983215332,64.69999694824219,57.83000183105469,58.119998931884766,8932200
2026-02-23,56.72999954223633,62.099998474121094,49.900001525878906,52.06999969482422,21186300
2026-03-02,51.15999984741211,54.97999954223633,50.59000015258789,53.72999954223633,13308300
2026-03-09,52.900001525878906,54.58000183105469,50.630001068115234,51.4900016784668,9677500
2026-03-16,52.869998931884766,56.880001068115234,51.9900016784668,53.310001373291016,16239700
2026-03-23,53.310001373291016,54.209999084472656,47.4900016784668,48.52000045776367,8273800
2026-03-30,49.25,51.540000915527344,48.11000061035156,50.66999816894531,5330800
2026-04-06,50.83000183105469,51.90999984741211,42.04999923706055,43.29999923706055,10233300
2026-04-13,43.66999816894531,49.22999954223633,43.29999923706055,47.560001373291016,8947400
2026-04-20,47.38999938964844,50.279998779296875,44.310001373291016,46.400001525878906,8746000
2026-04-27,46.400001525878906,50.349998474121094,45.31999969482422,48.61000061035156,7439800
2026-05-04,48.709999084472656,53.33000183105469,48.06999969482422,52.25,7227300
2026-05-11,51.41999816894531,52.7400016784668,47.560001373291016,50.599998474121094,10179500
2026-05-18,50.54999923706055,56.29999923706055,50.54999923706055,54.810001373291016,9359100
2026-05-25,53.970001220703125,65.26000213623047,53.119998931884766,64.69999694824219,17343600
2026-06-01,67.06999969482422,68.72000122070312,61.650001525878906,61.790000915527344,13082300
2026-06-08,61.58000183105469,62.599998474121094,58.15999984741211,60.349998474121094,8280000
2026-06-15,61.06999969482422,63.38999938964844,55.900001525878906,58.970001220703125,8896700
2026-06-22,57.97999954223633,60.470001220703125,53.040000915527344,56.2400016784668,12447800
2026-06-29,57.5099983215332,59.790000915527344,56.0099983215332,58.040000915527344,6167900
2026-07-06,57.0,63.970001220703125,56.560001373291016,60.2400016784668,7851400
2026-07-13,61.15999984741211,64.63999938964844,59.459999084472656,61.59000015258789,8721900
2026-07-20,60.61000061035156,63.439998626708984,56.060001373291016,58.68000030517578,7434900
2026-07-27,59.900001525878906,66.05999755859375,59.47999954223633,65.79000091552734,8176900
2026-08-03,67.01000213623047,75.4800033569336,66.47000122070312,75.11000061035156,10953400
2026-08-10,74.02999877929688,77.08000183105469,73.79000091552734,76.31999969482422,2497900
2026-08-11,75.98999786376953,77.37000274658203,75.30999755859375,76.3499984741211,922940
