TICKER,date,PRC
HDP,2017-09-06,17.3600
HDP,2017-09-07,17.2400
HDP,2017-09-08,16.7900
HDP,2017-09-11,17.2500
HDP,2017-09-12,16.2500
HDP,2017-09-13,16.7500
HDP,2017-09-14,16.4500
HDP,2017-09-15,16.6900
HDP,2017-09-18,17.0900
HDP,2017-09-19,16.8100
HDP,2017-09-20,16.9300
HDP,2017-09-21,17.0400
HDP,2017-09-22,16.9700
HDP,2017-09-25,16.8900
HDP,2017-09-26,16.8200
HDP,2017-09-27,16.8600
HDP,2017-09-28,16.9500
HDP,2017-09-29,16.9500
HDP,2017-10-02,16.9500
HDP,2017-10-03,17.0000
HDP,2017-10-04,16.8700
HDP,2017-10-05,16.9000
HDP,2017-10-06,16.7900
HDP,2017-10-09,16.5900
HDP,2017-10-10,16.3100
HDP,2017-10-11,16.6100
HDP,2017-10-12,16.6100
HDP,2017-10-13,16.6000
HDP,2017-10-16,16.9600
HDP,2017-10-17,16.1000
HDP,2017-10-18,16.3200
HDP,2017-10-19,15.9900
HDP,2017-10-20,16.2600
HDP,2017-10-23,16.1500
HDP,2017-10-24,16.1800
HDP,2017-10-25,15.9900
HDP,2017-10-26,16.1600
HDP,2017-10-27,16.2800
HDP,2017-10-30,16.3500
HDP,2017-10-31,16.5100
HDP,2017-11-01,16.5400
HDP,2017-11-02,16.9700
HDP,2017-11-03,18.3300
HDP,2017-11-06,18.6600
HDP,2017-11-07,17.9700
HDP,2017-11-08,18.5400
HDP,2017-11-09,18.3000
HDP,2017-11-10,18.2400
HDP,2017-11-13,18.5400
HDP,2017-11-14,18.4900
HDP,2017-11-15,18.5000
HDP,2017-11-16,19.4800
HDP,2017-11-17,19.4700
HDP,2017-11-20,19.7500
HDP,2017-11-21,20.2800
HDP,2017-11-22,20.3400
HDP,2017-11-24,20.3800
HDP,2017-11-27,19.9200
HDP,2017-11-28,19.8200
HDP,2017-11-29,19.4500
HDP,2017-11-30,19.0100
HDP,2017-12-01,19.0300
HDP,2017-12-04,18.1900
HDP,2017-12-05,18.6600
HDP,2017-12-06,19.0000
HDP,2017-12-07,19.1900
HDP,2017-12-08,19.2400
HDP,2017-12-11,19.5800
HDP,2017-12-12,19.7600
HDP,2017-12-13,20.2700
HDP,2017-12-14,19.8600
HDP,2017-12-15,19.9600
HDP,2017-12-18,20.9900
HDP,2017-12-19,20.1000
HDP,2017-12-20,20.2300
HDP,2017-12-21,20.4600
HDP,2017-12-22,20.1900
HDP,2017-12-26,20.4200
HDP,2017-12-27,20.5100
HDP,2017-12-28,20.2700
HDP,2017-12-29,20.1100
HDP,2018-01-02,21.0200
HDP,2018-01-03,21.2700
HDP,2018-01-04,20.8400
HDP,2018-01-05,20.7400
HDP,2018-01-08,19.9700
HDP,2018-01-09,19.6400
HDP,2018-01-10,20.5500
HDP,2018-01-11,20.8300
HDP,2018-01-12,21.3400
HDP,2018-01-16,20.4500
HDP,2018-01-17,20.6600
HDP,2018-01-18,20.4400
HDP,2018-01-19,20.4200
HDP,2018-01-22,20.1300
HDP,2018-01-23,20.3900
HDP,2018-01-24,19.9800
HDP,2018-01-25,19.8400
HDP,2018-01-26,20.5300
HDP,2018-01-29,19.9500
HDP,2018-01-30,19.9400
HDP,2018-01-31,19.9500
HDP,2018-02-01,19.8100
HDP,2018-02-02,19.5200
HDP,2018-02-05,18.9800
HDP,2018-02-06,18.8300
HDP,2018-02-07,19.4000
HDP,2018-02-08,18.8400
HDP,2018-02-09,17.1500
HDP,2018-02-12,18.0100
HDP,2018-02-13,17.5200
HDP,2018-02-14,17.9500
HDP,2018-02-15,18.4600
HDP,2018-02-16,18.1900
HDP,2018-02-20,18.2200
HDP,2018-02-21,18.3600
HDP,2018-02-22,18.5100
HDP,2018-02-23,18.0600
HDP,2018-02-26,18.6500
HDP,2018-02-27,18.2000
HDP,2018-02-28,17.9800
HDP,2018-03-01,18.3200
HDP,2018-03-02,18.7300
HDP,2018-03-05,18.9500
HDP,2018-03-06,20.1100
HDP,2018-03-07,19.8900
HDP,2018-03-08,20.4400
HDP,2018-03-09,20.6700
HDP,2018-03-12,20.7200
HDP,2018-03-13,20.4900
HDP,2018-03-14,20.5500
HDP,2018-03-15,20.3700
HDP,2018-03-16,20.4200
HDP,2018-03-19,20.0200
HDP,2018-03-20,20.6600
HDP,2018-03-21,20.5200
HDP,2018-03-22,20.1500
HDP,2018-03-23,19.4300
HDP,2018-03-26,20.5500
HDP,2018-03-27,19.7700
HDP,2018-03-28,19.7400
HDP,2018-03-29,20.3700
HDP,2018-04-02,19.7500
HDP,2018-04-03,19.7800
HDP,2018-04-04,18.6400
HDP,2018-04-05,18.4700
HDP,2018-04-06,17.9500
HDP,2018-04-09,17.8300
HDP,2018-04-10,17.8300
HDP,2018-04-11,18.0600
HDP,2018-04-12,17.8800
HDP,2018-04-13,17.5000
HDP,2018-04-16,17.7000
HDP,2018-04-17,18.4000
HDP,2018-04-18,18.5400
HDP,2018-04-19,18.3500
HDP,2018-04-20,18.1300
HDP,2018-04-23,17.9000
HDP,2018-04-24,17.0300
HDP,2018-04-25,16.5200
HDP,2018-04-26,16.8000
HDP,2018-04-27,16.8800
HDP,2018-04-30,16.9300
HDP,2018-05-01,17.1800
HDP,2018-05-02,17.4600
HDP,2018-05-03,17.7200
HDP,2018-05-04,17.8800
HDP,2018-05-07,18.7700
HDP,2018-05-08,18.9300
HDP,2018-05-09,18.0500
HDP,2018-05-10,18.1400
HDP,2018-05-11,18.1200
HDP,2018-05-14,17.5400
HDP,2018-05-15,17.2400
HDP,2018-05-16,16.9400
HDP,2018-05-17,16.6800
HDP,2018-05-18,17.0700
HDP,2018-05-21,17.5400
HDP,2018-05-22,17.5100
HDP,2018-05-23,17.9200
HDP,2018-05-24,18.0100
HDP,2018-05-25,18.0300
HDP,2018-05-29,17.9100
HDP,2018-05-30,17.5000
HDP,2018-05-31,17.7800
HDP,2018-06-01,17.8400
HDP,2018-06-04,17.5000
HDP,2018-06-05,17.7600
HDP,2018-06-06,18.0000
HDP,2018-06-07,17.3500
HDP,2018-06-08,17.6800
HDP,2018-06-11,17.3500
HDP,2018-06-12,17.6000
HDP,2018-06-13,18.0100
HDP,2018-06-14,18.4600
HDP,2018-06-15,19.1100
HDP,2018-06-18,19.8800
HDP,2018-06-19,19.6000
HDP,2018-06-20,19.6300
HDP,2018-06-21,19.0200
HDP,2018-06-22,18.7400
HDP,2018-06-25,17.7100
HDP,2018-06-26,18.2800
HDP,2018-06-27,17.9300
HDP,2018-06-28,18.0500
HDP,2018-06-29,18.2200
HDP,2018-07-02,18.5600
HDP,2018-07-03,18.6200
HDP,2018-07-05,18.9600
HDP,2018-07-06,19.3100
HDP,2018-07-09,19.3700
HDP,2018-07-10,19.1400
HDP,2018-07-11,19.1500
HDP,2018-07-12,19.5700
HDP,2018-07-13,19.2400
HDP,2018-07-16,19.2800
HDP,2018-07-17,19.4200
HDP,2018-07-18,19.2900
HDP,2018-07-19,19.5200
HDP,2018-07-20,19.2000
HDP,2018-07-23,19.4900
HDP,2018-07-24,19.2100
HDP,2018-07-25,19.8200
HDP,2018-07-26,19.7600
HDP,2018-07-27,18.8000
HDP,2018-07-30,17.7400
HDP,2018-07-31,17.4200
HDP,2018-08-01,17.2900
HDP,2018-08-02,17.8600
HDP,2018-08-03,16.9900
HDP,2018-08-06,17.2200
HDP,2018-08-07,17.0100
HDP,2018-08-08,19.9500
HDP,2018-08-09,20.7300
HDP,2018-08-10,21.7300
HDP,2018-08-13,22.2200
HDP,2018-08-14,22.3700
HDP,2018-08-15,21.8600
HDP,2018-08-16,21.6800
HDP,2018-08-17,21.1700
HDP,2018-08-20,21.0600
HDP,2018-08-21,21.3900
HDP,2018-08-22,21.2400
HDP,2018-08-23,20.8800
HDP,2018-08-24,21.6700
HDP,2018-08-27,21.4000
HDP,2018-08-28,21.4100
HDP,2018-08-29,22.6500
HDP,2018-08-30,22.3700
HDP,2018-08-31,22.3200
HDP,2018-09-04,21.8700
HDP,2018-09-05,20.3800
HDP,2018-09-06,22.0000
HDP,2018-09-07,22.0600
HDP,2018-09-10,22.6800
HDP,2018-09-11,23.5300
HDP,2018-09-12,24.7600
HDP,2018-09-13,24.2400
HDP,2018-09-14,25.5000
HDP,2018-09-17,23.5400
HDP,2018-09-18,23.7500
HDP,2018-09-19,23.3800
HDP,2018-09-20,24.0300
HDP,2018-09-21,22.5800
HDP,2018-09-24,22.7900
HDP,2018-09-25,23.3200
HDP,2018-09-26,22.7300
HDP,2018-09-27,22.5300
HDP,2018-09-28,22.8100
HDP,2018-10-01,22.1900
HDP,2018-10-02,21.5000
HDP,2018-10-03,21.8800
HDP,2018-10-04,24.4800
HDP,2018-10-05,23.2800
HDP,2018-10-08,22.6700
HDP,2018-10-09,22.4000
HDP,2018-10-10,19.9500
HDP,2018-10-11,19.8500
HDP,2018-10-12,20.2500
HDP,2018-10-15,19.7500
HDP,2018-10-16,20.4100
HDP,2018-10-17,19.8600
HDP,2018-10-18,19.0300
HDP,2018-10-19,17.8900
HDP,2018-10-22,18.5400
HDP,2018-10-23,18.4800
HDP,2018-10-24,16.8600
HDP,2018-10-25,17.5200
HDP,2018-10-26,16.9700
HDP,2018-10-29,16.6300
HDP,2018-10-30,17.2400
HDP,2018-10-31,17.8600
HDP,2018-11-01,18.3800
HDP,2018-11-02,18.5800
HDP,2018-11-05,18.9900
HDP,2018-11-06,18.1100
HDP,2018-11-07,19.0500
HDP,2018-11-08,18.4100
HDP,2018-11-09,16.2400
HDP,2018-11-12,15.7600
HDP,2018-11-13,15.5500
HDP,2018-11-14,15.3100
HDP,2018-11-15,15.7300
HDP,2018-11-16,15.7400
HDP,2018-11-19,14.5100
HDP,2018-11-20,13.7800
HDP,2018-11-21,14.8300
HDP,2018-11-23,14.7100
HDP,2018-11-26,15.5000
HDP,2018-11-27,15.2100
HDP,2018-11-28,16.1600
HDP,2018-11-29,16.0500
HDP,2018-11-30,16.1000
HDP,2018-12-03,16.0700
HDP,2018-12-04,15.1500
HDP,2018-12-06,17.0700
HDP,2018-12-07,15.9400
HDP,2018-12-10,16.6000
HDP,2018-12-11,16.0400
HDP,2018-12-12,16.4400
HDP,2018-12-13,16.1500
HDP,2018-12-14,16.0300
HDP,2018-12-17,14.8300
HDP,2018-12-18,15.2300
HDP,2018-12-19,14.6300
HDP,2018-12-20,14.4500
HDP,2018-12-21,13.4800
HDP,2018-12-24,13.4800
HDP,2018-12-26,14.2500
HDP,2018-12-27,14.3200
HDP,2018-12-28,14.1600
HDP,2018-12-31,14.4200
HDP,2019-01-02,14.6800
BASE,2021-07-23,33.9900
BASE,2021-07-26,31.7600
BASE,2021-07-27,30.6700
BASE,2021-07-28,30.2900
BASE,2021-07-29,29.3200
BASE,2021-07-30,30.1600
BASE,2021-08-02,30.2100
BASE,2021-08-03,30.2800
BASE,2021-08-04,30.8400
BASE,2021-08-05,31.8900
BASE,2021-08-06,31.6600
BASE,2021-08-09,31.3000
BASE,2021-08-10,30.0500
BASE,2021-08-11,30.5500
BASE,2021-08-12,31.3000
BASE,2021-08-13,34.6200
BASE,2021-08-16,35.5700
BASE,2021-08-17,34.7100
BASE,2021-08-18,36.7100
BASE,2021-08-19,37.3500
BASE,2021-08-20,37.6800
BASE,2021-08-23,42.9500
BASE,2021-08-24,42.7500
BASE,2021-08-25,49.1500
BASE,2021-08-26,42.0100
BASE,2021-08-27,46.9400
BASE,2021-08-30,44.8500
BASE,2021-08-31,50.2300
BASE,2021-09-01,47.1000
BASE,2021-09-02,48.0000
BASE,2021-09-03,47.7200
BASE,2021-09-07,48.9600
BASE,2021-09-08,51.5800
BASE,2021-09-09,41.6100
BASE,2021-09-10,38.6500
BASE,2021-09-13,37.0200
BASE,2021-09-14,35.2900
BASE,2021-09-15,36.0800
BASE,2021-09-16,36.1900
BASE,2021-09-17,34.7400
BASE,2021-09-20,34.7300
BASE,2021-09-21,34.5200
BASE,2021-09-22,35.1200
BASE,2021-09-23,37.9800
BASE,2021-09-24,35.3200
BASE,2021-09-27,35.0300
BASE,2021-09-28,32.2600
BASE,2021-09-29,30.8000
BASE,2021-09-30,31.1100
BASE,2021-10-01,30.0500
BASE,2021-10-04,28.9800
BASE,2021-10-05,29.5000
BASE,2021-10-06,30.0400
BASE,2021-10-07,31.9400
BASE,2021-10-08,31.9700
BASE,2021-10-11,31.8500
BASE,2021-10-12,33.1100
BASE,2021-10-13,34.1700
BASE,2021-10-14,34.1100
BASE,2021-10-15,33.2900
BASE,2021-10-18,35.8500
BASE,2021-10-19,36.7900
BASE,2021-10-20,37.8000
BASE,2021-10-21,39.2000
BASE,2021-10-22,38.6100
BASE,2021-10-25,39.1200
BASE,2021-10-26,38.1900
BASE,2021-10-27,35.1500
BASE,2021-10-28,37.5700
BASE,2021-10-29,40.3200
BASE,2021-11-01,41.6100
BASE,2021-11-02,41.8400
BASE,2021-11-03,42.5000
BASE,2021-11-04,44.4500
BASE,2021-11-05,44.1600
BASE,2021-11-08,46.4900
BASE,2021-11-09,46.3300
BASE,2021-11-10,42.8000
BASE,2021-11-11,45.7700
BASE,2021-11-12,44.0000
BASE,2021-11-15,43.0600
BASE,2021-11-16,42.2500
BASE,2021-11-17,42.6100
BASE,2021-11-18,40.9700
BASE,2021-11-19,36.2700
BASE,2021-11-22,33.7700
BASE,2021-11-23,31.5500
BASE,2021-11-24,31.9900
BASE,2021-11-26,31.2400
BASE,2021-11-29,31.9700
BASE,2021-11-30,33.0500
BASE,2021-12-01,28.2500
BASE,2021-12-02,27.5000
BASE,2021-12-03,25.3600
BASE,2021-12-06,26.0500
BASE,2021-12-07,29.5600
BASE,2021-12-08,27.9900
BASE,2021-12-09,25.9600
BASE,2021-12-10,25.0800
BASE,2021-12-13,25.8000
BASE,2021-12-14,22.1400
BASE,2021-12-15,24.3900
BASE,2021-12-16,22.4100
BASE,2021-12-17,22.5400
BASE,2021-12-20,22.5000
BASE,2021-12-21,23.1900
BASE,2021-12-22,23.4200
BASE,2021-12-23,23.1400
BASE,2021-12-27,23.8900
BASE,2021-12-28,23.1000
BASE,2021-12-29,24.3700
BASE,2021-12-30,24.7700
BASE,2021-12-31,24.9600
BASE,2022-01-03,24.6600
BASE,2022-01-04,23.7100
BASE,2022-01-05,21.2200
BASE,2022-01-06,20.8500
BASE,2022-01-07,21.9900
BASE,2022-01-10,21.0700
BASE,2022-01-11,23.1700
BASE,2022-01-12,22.6400
BASE,2022-01-13,20.5200
BASE,2022-01-14,20.2000
BASE,2022-01-18,21.0400
BASE,2022-01-19,22.0300
BASE,2022-01-20,22.1100
BASE,2022-01-21,21.8200
BASE,2022-01-24,20.6700
BASE,2022-01-25,19.8100
BASE,2022-01-26,20.2200
BASE,2022-01-27,19.4600
BASE,2022-01-28,20.9900
BASE,2022-01-31,23.4300
BASE,2022-02-01,24.1500
BASE,2022-02-02,22.9900
BASE,2022-02-03,22.1200
BASE,2022-02-04,22.7500
BASE,2022-02-07,23.2300
BASE,2022-02-08,23.9200
BASE,2022-02-09,24.3600
BASE,2022-02-10,24.2400
BASE,2022-02-11,23.0200
BASE,2022-02-14,22.7600
BASE,2022-02-15,24.1100
BASE,2022-02-16,23.9100
BASE,2022-02-17,21.6300
BASE,2022-02-18,20.4800
BASE,2022-02-22,20.1400
BASE,2022-02-23,18.6700
BASE,2022-02-24,20.1000
BASE,2022-02-25,20.2700
BASE,2022-02-28,21.0700
BASE,2022-03-01,19.7900
BASE,2022-03-02,20.0700
BASE,2022-03-03,18.8800
BASE,2022-03-04,18.2700
BASE,2022-03-07,17.8900
BASE,2022-03-08,17.4600
BASE,2022-03-09,18.5600
BASE,2022-03-10,16.7700
BASE,2022-03-11,15.8200
BASE,2022-03-14,14.9200
BASE,2022-03-15,15.6900
BASE,2022-03-16,17.0400
BASE,2022-03-17,17.4800
BASE,2022-03-18,17.5100
BASE,2022-03-21,17.4600
BASE,2022-03-22,18.0800
BASE,2022-03-23,17.6200
BASE,2022-03-24,17.4800
BASE,2022-03-25,16.3500
BASE,2022-03-28,16.4900
BASE,2022-03-29,17.2400
BASE,2022-03-30,17.0200
BASE,2022-03-31,17.4200
BASE,2022-04-01,17.1400
BASE,2022-04-04,17.8100
BASE,2022-04-05,17.5100
BASE,2022-04-06,17.1100
BASE,2022-04-07,17.8400
BASE,2022-04-08,17.3200
BASE,2022-04-11,17.3900
BASE,2022-04-12,17.0500
BASE,2022-04-13,18.2200
BASE,2022-04-14,18.1900
BASE,2022-04-18,17.5900
BASE,2022-04-19,18.2100
BASE,2022-04-20,18.1600
BASE,2022-04-21,17.1700
BASE,2022-04-22,17.0300
BASE,2022-04-25,17.7100
BASE,2022-04-26,16.8100
BASE,2022-04-27,16.9500
BASE,2022-04-28,17.5700
BASE,2022-04-29,17.0000
BASE,2022-05-02,17.9300
BASE,2022-05-03,17.1800
BASE,2022-05-04,18.5700
BASE,2022-05-05,17.6600
BASE,2022-05-06,17.1500
BASE,2022-05-09,14.2400
BASE,2022-05-10,13.8100
BASE,2022-05-11,12.1100
BASE,2022-05-12,12.4800
BASE,2022-05-13,13.6500
BASE,2022-05-16,12.5800
BASE,2022-05-17,13.5100
BASE,2022-05-18,12.6300
BASE,2022-05-19,13.1600
BASE,2022-05-20,12.9100
BASE,2022-05-23,12.8800
BASE,2022-05-24,12.1500
BASE,2022-05-25,12.3400
BASE,2022-05-26,12.8400
BASE,2022-05-27,14.1300
BASE,2022-05-31,14.1800
BASE,2022-06-01,14.5000
BASE,2022-06-02,16.0900
BASE,2022-06-03,15.5300
BASE,2022-06-06,14.0600
BASE,2022-06-07,13.9800
BASE,2022-06-08,14.1500
BASE,2022-06-09,16.0000
BASE,2022-06-10,15.7600
BASE,2022-06-13,14.3000
BASE,2022-06-14,14.7000
BASE,2022-06-15,15.8800
BASE,2022-06-16,14.4100
BASE,2022-06-17,15.6400
BASE,2022-06-21,16.3700
BASE,2022-06-22,16.2900
BASE,2022-06-23,18.0200
BASE,2022-06-24,18.5000
BASE,2022-06-27,16.8700
BASE,2022-06-28,16.6000
BASE,2022-06-29,16.7000
BASE,2022-06-30,16.4200
BASE,2022-07-01,16.7500
BASE,2022-07-05,17.7400
BASE,2022-07-06,17.5000
BASE,2022-07-07,17.7700
BASE,2022-07-08,17.9400
BASE,2022-07-11,17.0600
BASE,2022-07-12,16.4900
BASE,2022-07-13,16.3100
BASE,2022-07-14,15.6400
BASE,2022-07-15,15.4900
BASE,2022-07-18,16.0100
BASE,2022-07-19,16.7200
BASE,2022-07-20,17.5100
BASE,2022-07-21,18.0000
BASE,2022-07-22,16.5800
BASE,2022-07-25,16.0300
BASE,2022-07-26,15.4400
BASE,2022-07-27,16.4500
BASE,2022-07-28,15.5000
BASE,2022-07-29,15.2300
BASE,2022-08-01,15.5100
BASE,2022-08-02,15.8800
BASE,2022-08-03,16.8300
BASE,2022-08-04,16.5000
BASE,2022-08-05,16.5100
BASE,2022-08-08,18.2900
BASE,2022-08-09,17.2600
BASE,2022-08-10,18.7300
BASE,2022-08-11,19.0500
BASE,2022-08-12,18.0600
BASE,2022-08-15,18.0400
BASE,2022-08-16,18.2700
BASE,2022-08-17,18.1600
BASE,2022-08-18,17.8900
BASE,2022-08-19,16.5000
BASE,2022-08-22,16.5000
BASE,2022-08-23,17.0000
BASE,2022-08-24,17.8100
BASE,2022-08-25,18.8400
BASE,2022-08-26,16.4200
BASE,2022-08-29,16.3000
BASE,2022-08-30,16.4100
BASE,2022-08-31,16.5900
BASE,2022-09-01,14.5500
BASE,2022-09-02,14.5900
BASE,2022-09-06,14.5400
BASE,2022-09-07,14.8500
BASE,2022-09-08,15.7100
BASE,2022-09-09,15.6000
BASE,2022-09-12,15.5900
BASE,2022-09-13,13.9900
BASE,2022-09-14,14.0900
BASE,2022-09-15,15.3000
BASE,2022-09-16,14.5500
BASE,2022-09-19,14.9600
BASE,2022-09-20,14.6900
BASE,2022-09-21,14.6300
BASE,2022-09-22,13.5700
BASE,2022-09-23,13.7000
BASE,2022-09-26,13.4300
BASE,2022-09-27,13.8600
BASE,2022-09-28,14.5100
BASE,2022-09-29,14.1200
BASE,2022-09-30,14.2700
BASE,2022-10-03,14.6600
BASE,2022-10-04,15.8500
BASE,2022-10-05,16.0700
BASE,2022-10-06,15.8600
BASE,2022-10-07,14.5800
BASE,2022-10-10,13.2100
BASE,2022-10-11,13.1300
BASE,2022-10-12,12.4700
BASE,2022-10-13,12.1200
BASE,2022-10-14,11.8400
BASE,2022-10-17,12.5500
BASE,2022-10-18,12.2200
BASE,2022-10-19,11.8500
BASE,2022-10-20,12.2700
BASE,2022-10-21,12.5300
BASE,2022-10-24,12.7600
BASE,2022-10-25,12.8600
BASE,2022-10-26,12.8600
BASE,2022-10-27,13.0500
BASE,2022-10-28,13.0700
BASE,2022-10-31,12.8000
BASE,2022-11-01,12.8200
BASE,2022-11-02,11.8300
BASE,2022-11-03,11.8500
BASE,2022-11-04,10.9100
BASE,2022-11-07,10.5400
BASE,2022-11-08,10.9200
BASE,2022-11-09,10.7100
BASE,2022-11-10,11.7700
BASE,2022-11-11,13.0200
BASE,2022-11-14,12.7300
BASE,2022-11-15,12.7300
BASE,2022-11-16,12.0400
BASE,2022-11-17,11.5800
BASE,2022-11-18,11.5100
BASE,2022-11-21,11.8800
BASE,2022-11-22,12.2000
BASE,2022-11-23,12.6400
BASE,2022-11-25,12.6200
BASE,2022-11-28,12.7600
BASE,2022-11-29,12.8200
BASE,2022-11-30,13.6000
BASE,2022-12-01,14.3000
BASE,2022-12-02,14.6100
BASE,2022-12-05,13.9600
BASE,2022-12-06,13.3800
BASE,2022-12-07,12.9700
BASE,2022-12-08,14.2800
BASE,2022-12-09,14.2900
BASE,2022-12-12,14.4800
BASE,2022-12-13,14.4000
BASE,2022-12-14,14.1800
BASE,2022-12-15,13.5500
BASE,2022-12-16,13.3700
BASE,2022-12-19,12.6800
BASE,2022-12-20,12.8700
BASE,2022-12-21,13.1200
BASE,2022-12-22,12.6500
BASE,2022-12-23,12.9000
BASE,2022-12-27,12.4800
BASE,2022-12-28,12.9000
BASE,2022-12-29,13.1300
BASE,2022-12-30,13.2600
BASE,2023-01-03,13.5600
BASE,2023-01-04,13.2800
BASE,2023-01-05,12.9000
BASE,2023-01-06,12.9500
BASE,2023-01-09,13.5600
BASE,2023-01-10,13.0600
BASE,2023-01-11,13.0700
BASE,2023-01-12,13.1000
BASE,2023-01-13,13.6300
BASE,2023-01-17,13.8800
BASE,2023-01-18,13.2600
BASE,2023-01-19,13.1500
BASE,2023-01-20,13.2700
BASE,2023-01-23,13.5100
BASE,2023-01-24,13.7800
BASE,2023-01-25,14.0100
BASE,2023-01-26,14.3300
BASE,2023-01-27,15.0000
BASE,2023-01-30,14.6600
BASE,2023-01-31,14.7900
BASE,2023-02-01,15.6500
BASE,2023-02-02,16.6400
BASE,2023-02-03,16.3700
BASE,2023-02-06,16.1400
BASE,2023-02-07,16.3400
BASE,2023-02-08,16.5500
BASE,2023-02-09,16.4900
BASE,2023-02-10,15.6600
BASE,2023-02-13,16.2300
BASE,2023-02-14,16.8300
BASE,2023-02-15,16.9200
BASE,2023-02-16,16.1100
BASE,2023-02-17,16.0100
BASE,2023-02-21,15.5400
BASE,2023-02-22,15.8900
BASE,2023-02-23,15.9200
BASE,2023-02-24,15.8400
BASE,2023-02-27,15.9600
BASE,2023-02-28,16.2600
BASE,2023-03-01,15.5500
BASE,2023-03-02,15.9300
BASE,2023-03-03,16.4000
BASE,2023-03-06,16.3800
BASE,2023-03-07,16.3000
BASE,2023-03-08,16.7500
BASE,2023-03-09,15.7800
BASE,2023-03-10,14.6000
BASE,2023-03-13,15.2900
BASE,2023-03-14,13.9400
BASE,2023-03-15,13.6500
BASE,2023-03-16,13.6700
BASE,2023-03-17,13.8700
BASE,2023-03-20,13.4500
BASE,2023-03-21,13.8400
BASE,2023-03-22,13.5100
BASE,2023-03-23,13.5900
BASE,2023-03-24,13.4100
BASE,2023-03-27,13.5800
BASE,2023-03-28,13.5400
BASE,2023-03-29,13.7700
BASE,2023-03-30,13.6200
BASE,2023-03-31,14.0600
BASE,2023-04-03,13.7200
BASE,2023-04-04,13.6500
BASE,2023-04-05,13.7000
BASE,2023-04-06,13.9200
BASE,2023-04-10,14.3000
BASE,2023-04-11,14.2100
BASE,2023-04-12,14.8500
BASE,2023-04-13,15.2700
BASE,2023-04-14,15.5100
BASE,2023-04-17,15.7500
BASE,2023-04-18,16.9800
BASE,2023-04-19,16.7600
BASE,2023-04-20,16.6500
BASE,2023-04-21,16.6800
BASE,2023-04-24,15.6600
BASE,2023-04-25,14.7900
BASE,2023-04-26,15.8800
BASE,2023-04-27,15.4900
BASE,2023-04-28,15.3600
BASE,2023-05-01,14.9200
BASE,2023-05-02,14.9000
BASE,2023-05-03,14.8800
BASE,2023-05-04,15.0300
BASE,2023-05-05,15.5100
BASE,2023-05-08,15.7600
BASE,2023-05-09,15.9000
BASE,2023-05-10,16.1800
BASE,2023-05-11,16.1900
BASE,2023-05-12,16.3800
BASE,2023-05-15,16.6600
BASE,2023-05-16,16.7300
BASE,2023-05-17,16.7500
BASE,2023-05-18,17.4300
BASE,2023-05-19,17.9100
BASE,2023-05-22,19.0300
BASE,2023-05-23,18.8400
BASE,2023-05-24,19.0500
BASE,2023-05-25,18.9400
BASE,2023-05-26,19.2900
BASE,2023-05-30,19.6500
BASE,2023-05-31,20.5200
BASE,2023-06-01,20.2700
BASE,2023-06-02,21.0300
BASE,2023-06-05,22.2000
BASE,2023-06-06,22.2300
BASE,2023-06-07,15.9800
BASE,2023-06-08,15.7600
BASE,2023-06-09,16.1800
BASE,2023-06-12,15.9000
BASE,2023-06-13,16.3200
BASE,2023-06-14,16.2700
BASE,2023-06-15,16.6400
BASE,2023-06-16,15.4400
BASE,2023-06-20,15.2100
BASE,2023-06-21,14.8300
BASE,2023-06-22,14.8700
BASE,2023-06-23,14.6300
BASE,2023-06-26,14.1700
BASE,2023-06-27,14.3500
BASE,2023-06-28,14.9400
BASE,2023-06-29,15.1400
BASE,2023-06-30,15.8200
BASE,2023-07-03,15.3600
BASE,2023-07-05,15.2200
BASE,2023-07-06,14.7300
BASE,2023-07-07,14.1600
BASE,2023-07-10,14.7100
BASE,2023-07-11,14.9200
BASE,2023-07-12,15.1800
BASE,2023-07-13,15.3000
BASE,2023-07-14,14.9500
BASE,2023-07-17,15.6600
BASE,2023-07-18,16.4300
BASE,2023-07-19,16.3000
BASE,2023-07-20,15.7700
BASE,2023-07-21,15.8400
BASE,2023-07-24,15.8800
BASE,2023-07-25,16.1000
BASE,2023-07-26,16.1100
BASE,2023-07-27,16.1000
BASE,2023-07-28,16.3700
BASE,2023-07-31,16.6900
BASE,2023-08-01,16.5700
BASE,2023-08-02,15.4600
BASE,2023-08-03,15.9200
BASE,2023-08-04,15.8600
BASE,2023-08-07,15.9900
BASE,2023-08-08,15.3800
BASE,2023-08-09,14.9600
BASE,2023-08-10,14.9600
BASE,2023-08-11,15.1800
BASE,2023-08-14,15.3900
BASE,2023-08-15,15.2100
BASE,2023-08-16,15.0900
BASE,2023-08-17,14.7500
BASE,2023-08-18,14.7600
BASE,2023-08-21,15.5200
BASE,2023-08-22,15.5000
BASE,2023-08-23,15.7800
BASE,2023-08-24,15.3400
BASE,2023-08-25,15.8000
BASE,2023-08-28,16.0600
BASE,2023-08-29,15.9000
BASE,2023-08-30,16.1600
BASE,2023-08-31,17.1000
BASE,2023-09-01,17.0400
BASE,2023-09-05,17.0300
BASE,2023-09-06,16.5000
BASE,2023-09-07,19.7200
BASE,2023-09-08,20.2400
BASE,2023-09-11,19.3400
BASE,2023-09-12,18.7600
BASE,2023-09-13,18.7900
BASE,2023-09-14,19.1400
BASE,2023-09-15,19.5100
